Kreis,Datum,Länge (h),TO-Punkte,AfD-Anträge,Kooperation,Inhaltlich,Personell,Organisatorisch,Notizen,Person
9261,2/26/2021,NA,12,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,3/19/2021,NA,4,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,3/26/2021,NA,6,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,4/23/2021,NA,6,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,5/21/2021,3.5,9,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,6/25/2021,2.5,11,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,7/23/2021,5.25,17,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,10/1/2021,1.75,11,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,10/29/2021,4.5,8,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,11/26/2021,3.5,9,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,12/17/2021,3.25,16,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,1/21/2022,2.25,3,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,2/25/2022,3.25,2,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,3/18/2022,4.25,7,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,3/31/2022,5.5,3,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,4/29/2022,3.5,13,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,6/3/2022,4,10,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,7/1/2022,1.5,6,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,7/22/2022,3.25,7,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,9/30/2022,2.5,5,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,10/28/2022,4.25,5,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,11/25/2022,4.25,7,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,12/16/2022,2.5,18,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,1/27/2023,1.25,3,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,2/17/2023,3.75,8,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,3/10/2023,6.5,3,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,3/24/2023,5.25,8,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,5/5/2023,3.5,5,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,5/26/2023,3,12,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,6/23/2023,2,10,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,7/28/2023,4,9,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,9/22/2023,3.25,9,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,10/20/2023,1.25,5,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,11/17/2023,4.25,9,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,12/15/2023,4.75,12,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,1/26/2024,5,6,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,3/1/2024,3.75,5,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,3/15/2024,5,3,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,3/22/2024,0.5,3,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,4/26/2024,3.25,8,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,5/17/2024,3.75,4,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9261,6/21/2024,3,6,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9163,5/4/2020,1.75,27,0,0,0,0,0,,Florian
9163,5/27/2020,NA,12,0,0,0,0,0,,Florian
9163,6/24/2020,NA,8,0,0,0,0,0,,Florian
9163,7/22/2020,NA,28,0,0,0,0,0,,Florian
9163,9/30/2020,NA,13,0,0,0,0,0,,Florian
9163,10/21/2020,NA,22,0,0,0,0,0,,Florian
9163,11/26/2020,NA,20,0,0,0,0,0,,Florian
9163,2/18/2021,NA,38,0,0,0,0,0,,Florian
9163,3/24/2021,NA,16,0,0,0,0,0,,Florian
9163,4/28/2021,NA,15,0,0,0,0,0,,Florian
9163,5/19/2021,NA,8,0,0,0,0,0,,Florian
9163,6/30/2021,NA,13,0,0,0,0,0,,Florian
9163,7/28/2021,NA,22,0,0,0,0,0,,Florian
9163,9/29/2021,NA,5,0,0,0,0,0,,Florian
9163,10/27/2021,NA,10,0,0,0,0,0,,Florian
9163,11/24/2021,NA,12,0,0,0,0,0,,Florian
9163,12/22/2021,NA,22,0,0,0,0,0,,Florian
9163,2/2/2022,NA,10,0,0,0,0,0,,Florian
9163,2/23/2022,NA,13,0,0,0,0,0,,Florian
9163,3/23/2022,NA,7,0,0,0,0,0,,Florian
9163,5/5/2022,NA,16,0,0,0,0,0,,Florian
9163,5/25/2022,NA,10,0,0,0,0,0,,Florian
9163,6/29/2022,NA,5,0,0,0,0,0,,Florian
9163,7/27/2022,NA,21,0,0,0,0,0,,Florian
9163,9/13/2022,NA,2,0,0,0,0,0,,Florian
9163,9/28/2022,NA,9,0,0,0,0,0,,Florian
9163,10/26/2022,NA,13,0,0,0,0,0,,Florian
9163,11/24/2022,NA,11,0,0,0,0,0,,Florian
9163,12/21/2022,3.5,15,0,0,0,0,0,,Florian
9163,2/1/2023,NA,5,0,0,0,0,0,,Florian
9163,3/1/2023,NA,13,0,0,0,0,0,,Florian
9163,3/29/2023,NA,12,0,0,0,0,0,,Florian
9163,4/26/2023,NA,12,0,0,0,0,0,,Florian
9163,5/17/2023,NA,10,0,0,0,0,0,,Florian
9163,6/28/2023,NA,9,0,0,0,0,0,,Florian
9163,7/26/2023,NA,15,0,0,0,0,0,,Florian
9163,9/27/2023,NA,6,0,0,0,0,0,,Florian
9163,10/18/2023,NA,4,0,0,0,0,0,,Florian
9163,11/22/2023,NA,23,0,0,0,0,0,,Florian
9163,12/20/2023,NA,32,0,0,0,0,0,,Florian
9163,1/31/2024,NA,9,0,0,0,0,0,,Florian
9163,3/13/2024,NA,14,0,0,0,0,0,,Florian
9163,4/24/2024,NA,21,0,0,0,0,0,,Florian
9163,5/15/2024,NA,9,0,0,0,0,0,,Florian
9163,6/27/2024,NA,9,0,0,0,0,0,,Florian
9162,5/4/2020,2.75,10,1,0,0,0,0,,Florian
9162,5/13/2020,7,18,0,0,0,0,0,,Florian
9162,6/17/2020,8,28,0,0,0,0,0,,Florian
9162,7/22/2020,13,64,2,0,0,0,0,,Florian
9162,9/30/2020,6.25,18,0,0,0,0,0,,Florian
9162,10/21/2020,7,27,1,0,0,0,0,,Florian
9162,11/19/2020,7,67,1,0,0,0,0,,Florian
9162,12/16/2020,6,78,1,0,0,0,0,,Florian
9162,1/27/2021,8,41,3,0,0,0,0,,Florian
9162,3/3/2021,8.5,30,0,0,0,0,0,,Florian
9162,3/24/2021,3.75,30,0,0,0,0,0,,Florian
9162,5/5/2021,8.25,58,0,0,0,0,0,,Florian
9162,6/9/2021,11,38,0,0,0,0,0,,Florian
9162,6/23/2021,4,26,2,0,0,0,0,,Florian
9162,7/28/2021,9,54,2,0,0,0,0,,Florian
9162,9/29/2021,1.75,20,0,0,0,0,0,,Florian
9162,10/20/2021,1,20,0,0,0,0,0,,Florian
9162,11/25/2021,7.5,71,1,1,1,0,0,,Florian
9162,12/15/2021,6.75,55,1,0,0,0,0,,Florian
9162,1/19/2022,11.25,117,3,0,0,0,0,,Florian
9162,2/2/2022,3.5,55,1,0,0,0,0,,Florian
9162,2/23/2022,5,29,0,0,0,0,0,,Florian
9162,3/23/2022,3.25,29,0,0,0,0,0,,Florian
9162,4/27/2022,3.25,27,0,0,0,0,0,,Florian
9162,5/18/2022,1.75,16,0,0,0,0,0,,Florian
9162,6/29/2022,6.5,24,1,0,0,0,0,,Florian
9162,7/27/2022,11.75,47,2,0,0,0,0,,Florian
9162,10/5/2022,1.5,28,2,0,0,0,0,,Florian
9162,10/26/2022,7.25,35,0,0,0,0,0,,Florian
9162,11/30/2022,7.5,74,0,0,0,0,0,,Florian
9162,12/21/2022,9.5,106,2,0,0,0,0,,Florian
9162,2/1/2023,4,19,0,0,0,0,0,,Florian
9162,3/1/2023,4.75,21,0,0,0,0,0,,Florian
9162,3/22/2023,2.75,20,1,0,0,0,0,,Florian
9162,4/26/2023,2.25,24,2,0,0,0,0,,Florian
9162,5/17/2023,1.5,16,2,0,0,0,0,,Florian
9162,6/28/2023,4,23,3,0,0,0,0,,Florian
9162,7/26/2023,8,46,2,0,0,0,0,,Florian
9162,10/4/2023,2.25,27,0,0,0,0,0,,Florian
9162,10/25/2023,3,45,0,0,0,0,0,,Florian
9162,11/29/2023,7,77,1,0,0,0,0,,Florian
9162,12/20/2023,10,117,2,0,0,0,0,,Florian
9162,1/31/2024,1.25,15,2,0,0,0,0,,Florian
9162,2/28/2024,1.5,9,0,0,0,0,0,,Florian
9162,3/20/2024,1,15,0,0,0,0,0,,Florian
9162,4/24/2024,4,27,0,0,0,0,0,,Florian
9162,5/15/2024,2.25,14,2,0,0,0,0,,Florian
9161,7/25/2019,5.75,39,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,9/19/2019,2.5,NA,NA,NA,NA,NA,NA,Kein Protokoll vorhanden.,Florian
9161,10/2/2019,1.5,1,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,10/24/2019,5,43,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,12/5/2019,9.5,32,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,2/13/2020,6.25,29,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,3/2/2020,2.25,1,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,3/18/2020,1.5,5,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,5/4/2020,4.5,10,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,5/7/2020,6.75,12,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,6/18/2020,8.25,30,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,6/26/2020,NA,NA,NA,NA,NA,NA,NA,Kein Protokoll vorhanden.,Florian
9161,7/23/2020,8.75,42,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,9/17/2020,NA,NA,NA,NA,NA,NA,NA,Kein Protokoll vorhanden.,Florian
9161,10/23/2020,3.25,37,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,11/11/2020,8.75,15,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,12/14/2020,10.25,47,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,1/19/2021,1,3,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,2/11/2021,3.5,27,1,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,3/25/2021,6,38,0,0,0,0,0,Kein Protokoll vorhanden.,Florian
9161,5/11/2021,7,34,1,0,0,0,0,Keine genauen Abstimmungsergebnisse.,Florian
9161,6/22/2021,5,5,0,0,0,0,0,,Florian
9161,7/29/2021,9.5,47,0,0,0,0,0,,Florian
9161,10/4/2021,3.25,25,2,0,0,0,0,,Florian
9161,10/28/2021,7,53,0,0,0,0,0,,Florian
9161,12/14/2021,10,38,0,0,0,0,0,,Florian
9161,2/24/2022,7.25,30,1,0,0,0,0,,Florian
9161,3/31/2022,4.5,24,0,0,0,0,0,,Florian
9161,4/7/2022,2.25,2,0,0,0,0,0,,Florian
9161,4/28/2022,1.25,2,0,0,0,0,0,,Florian
9161,6/2/2022,8,35,0,0,0,0,0,,Florian
9161,7/5/2022,1,1,0,0,0,0,0,,Florian
9161,7/26/2022,7,69,0,0,0,0,0,,Florian
9161,10/25/2022,7,51,0,0,0,0,0,,Florian
9161,12/8/2022,7.75,48,0,0,0,0,0,,Florian
9161,2/28/2023,5.5,30,1,0,0,0,0,,Florian
9161,3/28/2023,9,25,1,0,0,0,0,,Florian
9161,5/16/2023,5.5,29,0,0,0,0,0,,Florian
9161,7/25/2023,6.75,54,1,0,0,0,0,,Florian
9161,10/17/2023,8,39,1,0,0,0,0,,Florian
9161,12/12/2023,6.5,44,0,0,0,0,0,,Florian
9161,1/30/2024,3,1,0,0,0,0,0,,Florian
9161,2/29/2024,8,31,1,0,0,0,0,,Florian
9161,4/10/2024,6.5,36,0,0,0,0,0,,Florian
9161,5/14/2024,4.5,2,4,0,0,0,0,,Florian
9161,6/4/2024,3.25,23,0,0,0,0,0,,Florian
9161,6/28/2024,1.25,1,0,0,0,0,0,,Florian
10041,8/14/2019,2.75,14,0,0,0,0,0,,Florian
10041,9/11/2019,1,13,0,0,0,0,0,,Florian
10041,10/2/2019,0.5,12,0,0,0,0,0,,Florian
10041,11/14/2019,0.5,8,0,0,0,0,0,,Florian
10041,12/12/2019,2.75,14,1,0,0,0,0,,Florian
10041,2/13/2020,0.75,19,0,0,0,0,0,,Florian
10041,4/9/2020,1.25,11,0,0,0,0,0,,Florian
10041,5/14/2020,3,13,0,0,0,0,0,,Florian
10041,7/2/2020,1.25,20,0,0,0,0,0,kein Protokoll,Florian
10041,8/27/2020,0.5,6,0,0,0,0,0,kein Protokoll,Florian
10041,9/24/2020,1,12,0,0,0,0,0,kein Protokoll,Florian
10041,11/12/2020,1,23,0,0,0,0,0,kein Protokoll,Florian
10041,12/17/2020,2.5,22,0,0,0,0,0,kein Protokoll,Florian
10041,5/27/2021,1.25,23,0,0,0,0,0,kein Protokoll,Florian
10041,7/15/2021,1.5,21,0,0,0,0,0,kein Protokoll,Florian
10041,10/7/2021,1.25,11,0,0,0,0,0,kein Protokoll,Florian
10041,11/25/2021,0.75,7,0,0,0,0,0,kein Protokoll,Florian
10041,12/16/2021,2.75,12,0,0,0,0,0,kein Protokoll,Florian
10041,2/10/2022,0.5,10,0,0,0,0,0,kein Protokoll,Florian
10041,4/7/2022,0.75,18,0,0,0,0,0,kein Protokoll,Florian
10041,6/2/2022,1.25,10,0,0,0,0,0,kein Protokoll,Florian
10041,7/21/2022,0.75,12,0,0,0,0,0,kein Protokoll,Florian
10041,10/13/2022,0.75,13,0,0,0,0,0,kein Protokoll,Florian
10041,11/24/2022,1.25,12,0,0,0,0,0,kein Protokoll,Florian
10041,12/15/2022,2.5,18,0,0,0,0,0,kein Protokoll,Florian
10041,2/9/2023,0.75,8,0,0,0,0,0,kein Protokoll,Florian
10041,3/30/2023,0.75,20,0,0,0,0,0,kein Protokoll,Florian
10041,5/25/2023,0.75,16,0,0,0,0,0,kein Protokoll,Florian
10041,7/20/2023,1,24,0,0,0,0,0,kein Protokoll,Florian
10041,10/12/2023,0.5,19,0,0,0,0,0,kein Protokoll,Florian
10041,11/23/2023,0.5,11,0,0,0,0,0,kein Protokoll,Florian
10041,12/14/2023,5,25,0,0,0,0,0,kein Protokoll,Florian
10041,2/1/2024,2.5,12,0,0,0,0,0,kein Protokoll,Florian
10041,3/21/2024,1,16,0,0,0,0,0,kein Protokoll,Florian
10041,5/2/2024,1.25,11,0,0,0,0,0,kein Protokoll,Florian
10041,5/16/2024,0.75,8,0,0,0,0,0,kein Protokoll,Florian
10041,6/27/2024,1,11,0,0,0,0,0,kein Protokoll,Florian
8421,7/17/2019,4.75,14,0,0,0,0,0,kein Protokoll,Florian
8421,7/22/2019,0.5,1,0,0,0,0,0,kein Protokoll,Florian
8421,9/18/2019,2.25,9,0,0,0,0,0,kein Protokoll,Florian
8421,10/16/2019,4.5,14,0,0,0,0,0,kein Protokoll,Florian
8421,11/20/2019,4,16,0,0,0,0,0,kein Protokoll,Florian
8421,12/18/2019,2.25,16,0,0,0,0,0,kein Protokoll,Florian
8421,2/19/2020,1.5,8,0,0,0,0,0,kein Protokoll,Florian
8421,5/29/2020,4,18,0,0,0,0,0,kein Protokoll,Florian
8421,6/24/2020,2.75,9,0,0,0,0,0,kein Protokoll,Florian
8421,7/15/2020,2.5,13,0,0,0,0,0,kein Protokoll,Florian
8421,10/14/2020,4,22,0,0,0,0,0,kein Protokoll,Florian
8421,11/19/2020,2.25,20,0,0,0,0,0,kein Protokoll,Florian
8421,12/16/2020,2.75,15,0,0,0,0,0,kein Protokoll,Florian
8421,2/10/2021,1.5,7,0,0,0,0,0,kein Protokoll,Florian
8421,3/24/2021,4.25,15,0,0,0,0,0,kein Protokoll,Florian
8421,5/5/2021,2.25,13,0,0,0,0,0,kein Protokoll,Florian
8421,6/23/2021,3.25,12,0,0,0,0,0,kein Protokoll,Florian
8421,7/14/2021,3.25,16,0,0,0,0,0,kein Protokoll,Florian
8421,10/13/2021,3.75,18,0,0,0,0,0,kein Protokoll,Florian
8421,11/18/2021,2.5,12,0,0,0,0,0,kein Protokoll,Florian
8421,12/15/2021,4,29,0,0,0,0,0,kein Protokoll,Florian
8421,2/16/2022,4,11,0,0,0,0,0,kein Protokoll,Florian
8421,3/30/2022,3,16,0,0,0,0,0,kein Protokoll,Florian
8421,5/11/2022,3,6,0,0,0,0,0,kein Protokoll,Florian
8421,6/29/2022,4,10,0,0,0,0,0,kein Protokoll,Florian
8421,7/13/2022,2.5,18,0,0,0,0,0,kein Protokoll,Florian
8421,10/12/2022,2.5,10,0,0,0,0,0,kein Protokoll,Florian
8421,11/16/2022,4.25,20,0,0,0,0,0,kein Protokoll,Florian
8421,12/14/2022,2.25,21,0,0,0,0,0,kein Protokoll,Florian
8421,2/15/2023,5.75,9,0,0,0,0,0,kein Protokoll,Florian
8421,3/29/2023,3.75,14,0,0,0,0,0,kein Protokoll,Florian
8421,5/10/2023,2.25,12,0,0,0,0,0,kein Protokoll,Florian
8421,6/28/2023,1,9,0,0,0,0,0,kein Protokoll,Florian
8421,7/19/2023,2.5,17,0,0,0,0,0,kein Protokoll,Florian
8421,10/11/2023,2.25,10,0,0,0,0,0,kein Protokoll,Florian
8421,11/15/2023,2.25,11,0,0,0,0,0,kein Protokoll,Florian
8421,12/13/2023,2,26,0,0,0,0,0,kein Protokoll,Florian
8421,1/17/2024,2.25,7,0,0,0,0,0,kein Protokoll,Florian
8421,2/21/2024,0.5,11,0,0,0,0,0,kein Protokoll,Florian
8421,2/29/2024,1.25,1,0,0,0,0,0,kein Protokoll,Florian
8421,3/13/2024,2.5,8,0,0,0,0,0,kein Protokoll,Florian
8421,4/24/2024,3.75,15,0,0,0,0,0,kein Protokoll,Florian
8421,6/19/2024,3.25,10,0,0,0,0,0,kein Protokoll,Florian
8311,7/9/2019,4.75,34,0,0,0,0,0,,Florian
8311,7/23/2019,3.75,26,0,0,0,0,0,,Florian
8311,7/24/2019,2.5,2,0,0,0,0,0,,Florian
8311,9/17/2019,3.25,9,0,0,0,0,0,,Florian
8311,10/1/2019,2.5,14,0,0,0,0,0,,Florian
8311,10/22/2019,2.75,12,0,0,0,0,0,,Florian
8311,11/12/2019,4,17,0,0,0,0,0,,Florian
8311,12/10/2019,4.5,26,0,0,0,0,0,,Florian
8311,2/4/2020,3.75,19,0,0,0,0,0,,Florian
8311,3/3/2020,4.5,13,4,0,0,0,0,,Florian
8311,5/26/2020,5,41,3,0,0,0,0,keine genauen Abstimmungsergebnisse,Florian
8311,6/30/2020,5.5,28,1,0,0,0,0,,Florian
8311,7/14/2020,4.5,10,3,0,0,0,0,,Florian
8311,7/28/2020,4.5,27,0,0,0,0,0,,Florian
8311,9/29/2020,2.25,17,1,1,1,0,0,,Florian
8311,10/20/2020,1.5,19,0,0,0,0,0,,Florian
8311,11/10/2020,3.5,20,0,0,0,0,0,,Florian
8311,12/7/2020,8.5,37,0,0,0,0,0,,Florian
8311,2/2/2021,4.5,20,0,0,0,0,0,,Florian
8311,3/2/2021,2.75,19,0,0,0,0,0,,Florian
8311,4/20/2021,3.5,28,0,0,0,0,0,,Florian
8311,4/27/2021,7.5,2,3,0,0,0,0,"keine genauen Abstimmungsergebnisse, teilweise gemeinsame Abstimmung verschiedener Anträge",Florian
8311,5/18/2021,2.75,18,0,0,0,0,0,,Florian
8311,6/15/2021,2.5,17,0,0,0,0,0,,Florian
8311,6/29/2021,2.5,18,0,0,0,0,0,,Florian
8311,7/27/2021,4.75,31,0,0,0,0,0,,Florian
8311,10/5/2021,4,18,0,0,0,0,0,,Florian
8311,10/26/2021,2,11,0,0,0,0,0,,Florian
8311,11/19/2021,1.25,3,0,0,0,0,0,,Florian
8311,11/30/2021,2.75,21,0,0,0,0,0,,Florian
8311,12/14/2021,3.25,23,0,0,0,0,0,,Florian
8311,2/1/2022,2.75,18,0,0,0,0,0,,Florian
8311,2/22/2022,2.25,16,0,0,0,0,0,,Florian
8311,4/5/2022,4,28,0,0,0,0,0,,Florian
8311,5/17/2022,3.25,23,0,0,0,0,0,,Florian
8311,6/28/2022,1.75,15,0,0,0,0,0,,Florian
8311,7/12/2022,3,22,1,0,0,0,0,,Florian
8311,7/26/2022,3,27,0,0,0,0,0,,Florian
8311,10/4/2022,2.5,18,0,0,0,0,0,,Florian
8311,10/18/2022,4,15,0,0,0,0,0,,Florian
8311,11/8/2022,0.75,10,0,0,0,0,0,,Florian
8311,11/22/2022,2.25,20,0,0,0,0,0,,Florian
8311,12/5/2022,1.5,2,0,0,0,0,0,,Florian
8311,12/6/2022,1.25,26,0,0,0,0,0,,Florian
8311,1/31/2023,3.5,25,0,0,0,0,0,,Florian
8311,3/7/2023,4,23,0,0,0,0,0,,Florian
8311,3/21/2023,1.25,9,0,0,0,0,0,,Florian
8311,4/25/2023,4.25,24,1,0,0,0,0,,Florian
8311,5/9/2023,5,3,6,1,1,0,0,,Florian
8311,5/16/2023,2.75,17,0,0,0,0,0,,Florian
8311,6/27/2023,1.75,9,0,0,0,0,0,,Florian
8311,7/11/2023,3.25,14,3,1,1,0,0,,Florian
8311,7/25/2023,3.25,30,0,0,0,0,0,,Florian
8311,9/26/2023,1.75,17,0,0,0,0,0,,Florian
8311,10/24/2023,2.25,16,0,0,0,0,0,,Florian
8311,11/28/2023,4.5,26,2,0,0,0,0,,Florian
8311,12/12/2023,5,29,0,0,0,0,0,,Florian
8311,1/30/2024,2,13,0,0,0,0,0,,Florian
8311,2/27/2024,3.25,19,0,0,0,0,0,,Florian
8311,3/19/2024,3,17,1,0,0,0,0,,Florian
8311,4/23/2024,3.5,12,0,0,0,0,0,,Florian
8311,5/14/2024,2.75,24,0,0,0,0,0,,Florian
8311,6/18/2024,1,11,0,0,0,0,0,,Florian
5113,7/10/2019,6,,0,0,0,0,0,no AfD,Rachell
5113,9/25/2019,6,,0,0,0,0,0,no AfD,Rachell
5113,10/30/2019,1.75,,0,0,0,0,0,no AfD,Rachell
5113,11/27/2019,6.25,,0,0,0,0,0,no AfD,Rachell
5113,12/11/2019,3.75,,0,0,0,0,0,no AfD,Rachell
5113,2/19/2020,2.5,,0,0,0,0,0,no AfD,Rachell
5113,5/27/2020,5.5,,0,0,0,0,0,no AfD,Rachell
5113,6/24/2020,6.25,,0,0,0,0,0,no AfD,Rachell
5113,8/26/2020,7,,0,0,0,0,0,AfD finally present as 1 fraktionslose Ratsmitglied,Rachell
5113,9/30/2020,3.5,,0,0,0,0,0,,Rachell
5113,11/4/2020,1.5,,0,0,0,0,0,,Rachell
5113,12/2/2020,3.75,,0,0,0,0,0,,Rachell
5113,12/16/2020,1.75,,0,0,0,0,0,,Rachell
5113,2/24/2021,4,,1,0,0,0,0,,Rachell
5113,3/24/2021,7,,0,0,0,0,0,,Rachell
5113,5/12/2021,4.5,,3,0,0,0,0,,Rachell
5113,6/30/2021,6,,0,0,0,0,0,,Rachell
5113,8/25/2021,6,,1,0,0,0,0,,Rachell
5113,9/22/2021,NA,,2,0,0,0,0,,Rachell
5113,11/26/2021,7,,0,0,0,0,0,,Rachell
5113,12/15/2021,2.5,,1,0,0,0,0,,Rachell
5113,2/23/2022,NA,,1,0,0,0,0,,Rachell
5113,3/30/2022,5.25,,0,0,0,0,0,,Rachell
5113,5/25/2022,3,,0,0,0,0,0,,Rachell
5113,6/22/2022,6.25,,0,0,0,0,0,,Rachell
5113,8/24/2022,3.25,,2,1,1,0,0,,Rachell
5113,9/28/2022,4.5,,1,0,0,0,0,,Rachell
5113,10/26/2022,3.25,,0,0,0,0,0,,Rachell
5113,11/30/2022,8,,0,0,0,0,0,,Rachell
5113,2/15/2023,5.5,,1,0,0,0,0,,Rachell
5113,3/22/2023,4.75,,0,0,0,0,0,,Rachell
5113,5/17/2023,5,,0,0,0,0,0,,Rachell
5113,6/21/2023,4.75,,0,0,0,0,0,,Rachell
5113,8/30/2023,4,,0,0,0,0,0,,Rachell
5113,9/27/2023,6,,1,1,1,0,0,,Rachell
5113,10/25/2023,2.15,,1,1,1,0,0,,Rachell
5113,11/29/2023,9.75,,1,1,1,0,0,,Rachell
5113,1/31/2024,3,,0,0,0,0,0,,Rachell
5113,3/13/2024,4.5,,1,1,1,0,0,,Rachell
5113,4/24/2024,4,,1,1,1,0,0,,Rachell
5113,5/29/2024,4,,0,0,0,0,0,,Rachell
5113,6/26/2024,4,,0,0,0,0,0,,Rachell
8231,7/23/2019,0.5,28,0,0,0,0,0,,Florian
8231,7/24/2019,3,6,0,0,0,0,0,,Florian
8231,10/8/2019,3,26,0,0,0,0,0,,Florian
8231,11/12/2019,2.5,25,0,0,0,0,0,,Florian
8231,12/17/2019,2.5,46,0,0,0,0,0,,Florian
8231,1/28/2020,2.25,2,0,0,0,0,0,,Florian
8231,2/18/2020,2.75,30,1,0,0,0,0,,Florian
8231,3/30/2020,NA,4,0,0,0,0,0,,Florian
8231,4/15/2020,NA,3,0,0,0,0,0,,Florian
8231,5/4/2020,NA,13,0,0,0,0,0,,Florian
8231,5/19/2020,NA,4,0,0,0,0,0,,Florian
8231,6/23/2020,3,37,0,0,0,0,0,,Florian
8231,7/13/2020,0.5,2,0,0,0,0,0,,Florian
8231,7/28/2020,5,39,0,0,0,0,0,,Florian
8231,10/13/2020,3.25,25,1,0,0,0,0,,Florian
8231,11/2/2020,0.5,1,0,0,0,0,0,,Florian
8231,11/12/2020,0.75,11,0,0,0,0,0,,Florian
8231,11/24/2020,2.75,23,0,0,0,0,0,,Florian
8231,11/26/2020,2.25,1,0,0,0,0,0,,Florian
8231,11/30/2020,2,1,0,0,0,0,0,,Florian
8231,12/15/2020,2.25,28,1,0,0,0,0,,Florian
8231,1/14/2021,0.5,3,0,0,0,0,0,,Florian
8231,2/9/2021,0.75,13,0,0,0,0,0,,Florian
8231,2/18/2021,0.75,3,0,0,0,0,0,,Florian
8231,3/23/2021,2.5,31,0,0,0,0,0,,Florian
8231,5/4/2021,1.75,24,0,0,0,0,0,,Florian
8231,6/15/2021,3.5,21,0,0,0,0,0,,Florian
8231,7/27/2021,3.75,41,0,0,0,0,0,,Florian
8231,10/12/2021,3.25,28,0,0,0,0,0,,Florian
8231,11/8/2021,0.5,1,0,0,0,0,0,,Florian
8231,11/16/2021,2.5,26,0,0,0,0,0,,Florian
8231,12/6/2021,2.25,1,0,0,0,0,0,,Florian
8231,12/21/2021,4.5,59,1,1,1,0,0,,Florian
8231,2/15/2022,1.25,21,0,0,0,0,0,,Florian
8231,4/5/2022,2.5,27,0,0,0,0,0,,Florian
8231,5/17/2022,2.25,19,0,0,0,0,0,,Florian
8231,6/28/2022,2.25,18,0,0,0,0,0,,Florian
8231,7/26/2022,1.75,26,0,0,0,0,0,,Florian
8231,10/11/2022,2.75,21,0,0,0,0,0,,Florian
8231,11/22/2022,2.5,33,0,0,0,0,0,,Florian
8231,12/20/2022,1.25,29,0,0,0,0,0,,Florian
8231,1/17/2023,0.5,3,0,0,0,0,0,,Florian
